method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
hexspline_cl,s008,70,5.5784,true,,1094.7993506624261,4.491226058080922,1.1327,20.7
hexspline_cl,s008,60,4.7815,true,,1095.5971561517435,4.358308725706297,1.1335,20.6
hexspline_cl,s008,50,3.9845,true,,1135.8623692497258,3.196715142138097,1.1752,19.8
hexspline_cl,s008,40,3.1876,true,,1135.8623692497258,3.1571650843440793,1.1752,20.5
hexspline_cl,s008,30,2.3907,false,recovery_failed,1381.9326596319565,3.15713806377966,,91.7
hexspline_cl,s009,100,10.1238,true,,1081.0114474290647,5.837589375759371,1.0922,19.5
hexspline_cl,s009,90,9.1114,true,,1080.9354359333984,5.8288068213730595,1.0921,19.5
hexspline_cl,s009,80,8.0991,true,,1080.8747549848897,5.794874328435997,1.0921,19.7
hexspline_cl,s009,70,7.0867,true,,1082.5725523380938,5.657779674927576,1.0938,19.2
hexspline_cl,s009,60,6.0743,true,,1087.8722672244037,6.074290621461615,1.0991,18.7
hexspline_cl,s009,50,5.0619,false,recovery_failed,1154.735533166351,5.185604042936062,,87.2
hexspline_cl,s009,40,4.0495,false,not_run_after_fail,,,,0.0
hexspline_cl,s009,30,3.0371,false,not_run_after_fail,,,,0.0
hexspline_cl,s010,100,7.6275,true,,752.4791675003191,4.236064279131194,1.1868,17.8
hexspline_cl,s010,90,6.8648,true,,752.5740335320577,4.237696979997467,1.1870,17.8
hexspline_cl,s010,80,6.1020,true,,752.7503841834414,4.240880647397368,1.1872,17.6
hexspline_cl,s010,70,5.3393,true,,758.706603930334,4.408858335576074,1.1966,17.4
hexspline_cl,s010,60,4.5765,true,,834.3413642071902,4.213005482128301,1.3159,16.8
hexspline_cl,s010,50,3.8138,true,,808.0821648953433,3.8137584648194993,1.2745,94.7
hexspline_cl,s010,40,3.0510,false,recovery_failed,849.7074380784817,3.5895611386599215,,88.0
hexspline_cl,s010,30,2.2883,false,not_run_after_fail,,,,0.0
hexspline_cl,s011,100,7.1421,true,,600.0,2.897631268616616,1.0000,16.8
hexspline_cl,s011,90,6.4279,true,,600.0,2.897631268616616,1.0000,16.8
hexspline_cl,s011,80,5.7137,true,,600.0,2.897631268616616,1.0000,16.6
hexspline_cl,s011,70,4.9995,true,,600.0,2.897631268616616,1.0000,16.7
hexspline_cl,s011,60,4.2853,true,,600.0,2.897631268616616,1.0000,16.6
hexspline_cl,s011,50,3.5711,true,,600.0,2.897631268616616,1.0000,16.7
hexspline_cl,s011,40,2.8568,true,,1661.3552892404666,2.819967129438765,2.7689,63.8
