agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,59.787047203244974,102.90840874281098
1,3,98.27032096376249,115.1920053353563
1,4,197.51011207361591,127.45669751188757
1,5,296.4197388063995,112.74834456034203
1,6,395.13939723274507,128.68152102090386
1,7,493.8470485366286,144.65326968960733
1,8,535.5582195179641,116.20901310854337
1,9,639.924953350361,122.59925233044784
1,10,757.2433686145799,102.13892292468438
1,11,819.9272673896318,113.90449835748223
1,12,932.2931014806353,157.3514411844594
1,13,1058.214664878214,169.58483633738985
1,14,1109.069715042496,175.53926388731458
1,15,1208.896297756214,181.49164651133142
1,16,1297.6203776247182,135.36596965900588
1,17,1386.3418440850835,89.26498934507143
1,18,1475.0329647285475,43.09080566220961
1,19,1436.5963325564044,-49.20965372292863
1,20,1397.8857399749731,-147.4495922882651
1,21,1298.1106502622408,-110.66273476755869
1,22,1324.7202654876032,-12.60344230350067
1,23,1380.0903786198455,68.624597603724
1,24,1416.8696534902901,149.00479002582657
1,25,1417.6566853838651,150.46471262151744
2,1,0.0,0.0
2,2,-38.171055557204525,102.91659489195621
2,3,98.2694598420061,115.19892662790683
2,4,197.51015729505394,127.46115173788135
2,5,296.41968874194157,106.17001551580697
2,6,395.1388206847731,128.69173992933182
2,7,493.8498519252943,144.65901106308337
2,8,533.6394987726998,113.71881160116372
2,9,648.247633461662,122.60067889641107
2,10,754.9228755266906,101.26508614457201
2,11,819.927573123577,113.90412406728913
2,12,932.1192254504743,157.35220999786029
2,13,1058.2187368245568,169.5850354968539
2,14,1109.0697270863425,175.53931648385984
2,15,1208.8966009004419,181.49198601237697
2,16,1297.6205454299998,135.36619875189942
2,17,1386.3418204753575,89.2648660383965
2,18,1475.0342070010413,43.09111852126462
2,19,1436.5938263703688,-49.207823483674126
2,20,1397.88374753812,-147.71922416721276
2,21,1298.0910032714028,-110.66827296825572
2,22,1324.8903289853304,-12.654422666559359
2,23,1370.4367506697947,65.2134452404093
2,24,1396.9804714448921,139.41830054285364
2,25,1400.0,173.20508075688772
