arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999782075336433,50.23477516978683,86.46656789558011,-34.77453097153139,93.7589035543292
200.0,1,2,0.9999758978904133,138.55245004833532,120.17033013745808,51.69827268637475,111.00660319443924
300.0,1,2,0.9999768216911415,237.66238866907432,121.48585447585438,151.1081365581301,121.7276972334623
400.0,1,2,0.9999763173922115,336.4976390170786,119.21684603618509,249.5629525577644,116.25633519021395
500.0,1,2,0.9999728224119366,435.21748563705404,135.1665011279173,347.1853038141772,117.75165293338554
600.0,1,2,0.9999801441870954,527.3965805576347,121.77471043249278,445.30117457359637,136.80588781315254
700.0,1,2,0.9999698678547836,625.5110312430196,121.71670664745535,534.0550337663966,113.75101460909647
800.0,1,2,0.9999703655348099,724.211831555476,107.8996223637781,633.756084979458,121.47761716199847
900.0,1,2,0.9999712901166429,822.4375255118148,114.87510514376847,732.0528779933477,105.83920235149394
1000.0,1,2,0.9999692069613286,915.7081633955094,150.93877257747118,829.6770558890041,117.67977364714068
1100.0,1,2,0.9999696883036115,1014.1263042354957,165.3016117423746,922.9285315827179,153.7929607253356
1200.0,1,2,0.9999692041544286,1113.5633477946087,175.8072067617,1021.84221530685,166.05617455887287
1300.0,1,2,0.999970113170743,1212.8869560979065,179.41699194889745,1121.3023066704395,176.26874435196092
1400.0,1,2,0.9999691895228345,1301.6135046529644,133.29108206004523,1219.7656418146405,175.8413911071118
1500.0,1,2,0.9999691895248253,1390.3475290695262,87.1795580989056,1308.4928432318688,129.7167373564449
1600.0,1,2,0.9999748044263451,1473.2933548817184,38.91336401503011,1397.223935988747,83.59957644759265
1700.0,1,2,0.9999691880979846,1434.9314127085167,-53.43489577337326,1470.3142229182665,31.7579961647015
1800.0,1,2,0.9999691867689624,1398.27075403807,-146.4725016424464,1432.0979624430736,-60.64912936888658
1900.0,1,2,0.9999686532148924,1305.0452238983692,-113.21949691183309,1391.8381186742083,-145.4746090737034
2000.0,1,2,0.999968610952578,1322.3641638559068,-21.285930081728978,1298.091015830853,-110.66827763131589
2100.0,1,2,0.9999688349289924,1375.9779055917334,62.59159343689011,1324.4652757315557,-14.208980659190786
2200.0,1,2,0.9999732858466167,1417.6566853838651,150.46471262151744,1373.1912316501089,72.91379231342803
2300.0,1,2,0.9999988972850234,1417.6566853838651,150.46471262151744,1399.5947382074453,168.67043540934534
