arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999496625384462,98.94590598754569,-0.298723831847562,47.62950681412884,87.92855099819884
200.0,1,2,0.9999996110634145,149.97775920589373,84.51657313569464,147.31615446616226,88.5146770637947
300.0,1,2,0.9999996100817804,249.9777592058936,84.51656836575319,247.31613622030673,88.57508543049354
400.0,1,2,0.9999996082020594,349.9777592058936,84.51656865678522,347.31470289231817,88.68871803924088
500.0,1,2,0.999999646515043,448.9458943464275,86.30379711085675,447.3147028560118,88.69127238737343
600.0,1,2,0.999960711947524,498.94588638526676,172.9063420856784,547.3147024123839,88.70056798865434
700.0,1,2,0.9953201540513478,549.9777375152096,257.72165556064294,647.2799968706994,91.27148740385002
800.0,1,2,0.996152991860685,649.0084412693013,255.97203674277978,747.2229295353042,94.64938769815448
900.0,1,2,0.9988791984036551,702.0395834544363,171.19174446597754,847.1349838773734,94.43265214854856
1000.0,1,2,0.9942396101557267,749.8470306240258,84.54590230658911,946.1782651921179,100.52647921340095
1100.0,1,2,0.9953940373246244,849.8356740236748,86.0511322120154,1042.0820125521718,95.61856850873419
1200.0,1,2,0.9958714626437135,949.8297388250082,86.98357679792917,1133.891310010295,135.2550781967213
1300.0,1,2,0.9958781022349124,1048.6516339024026,86.62035544968028,1233.1015858602568,133.25419118403005
1400.0,1,2,0.9696434178594975,1102.830353412723,170.6719250496708,1332.2180789867634,145.89746287037718
1500.0,1,2,0.9708600955235974,1202.819330163748,170.84580694404016,1431.9785311474675,152.67451311398614
1600.0,1,2,0.9720624220296918,1302.819329979738,170.8512289673021,1531.621059331667,161.06190027860106
1700.0,1,2,0.9726493628624715,1402.819329835689,170.85659644752715,1631.3763700443797,168.04577336541928
