scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status
s001,100,13.7495,hexspline_cl,hexspline_cl,2,true,,1716.494813585806,9.543030153039794,1.0011,23.2,1.3786,3775,1716.495,"[9.4606, 9.543]","[9.7448, 9.7237]",9.72366764722794,3.113540986670159e-6,optimized
s001,90,12.3746,hexspline_cl,hexspline_cl,2,true,,1714.1851701177545,9.504328187790895,0.9997,24.0,1.4259,3775,1714.185,"[9.4304, 9.5043]","[9.7448, 9.7237]",9.72366764722794,4.5774672184629705e-6,optimized
s001,80,10.9996,hexspline_cl,hexspline_cl,2,true,,1711.984295596643,9.438468461992466,0.9985,26.0,1.5413,3775,1711.984,"[9.366, 9.4385]","[9.7448, 9.7237]",9.72366764722794,0.0013013345111641806,optimized
s001,70,9.6247,hexspline_cl,hexspline_cl,2,true,,1721.7445879043019,9.624648142047821,1.0042,22.9,1.3549,16270,1721.745,"[5.141, 9.6246]","[6.2856, 8.8894]",8.889372856904615,5.015952178055727e-6,optimized
s001,60,8.2497,hexspline_cl,hexspline_cl,2,true,,1726.2212435499196,8.249702712633892,1.0068,26.3,1.5577,29779,1726.221,"[3.1821, 8.2497]","[1.9914, 6.6601]",6.660130717479795,1.3736610604553334e-7,optimized
s001,50,6.8748,hexspline_cl,hexspline_cl,2,true,,1735.2377326768226,6.872259922873317,1.0120,24.0,1.4244,29779,1735.238,"[3.1982, 6.8723]","[1.9914, 6.6601]",6.660130717479795,7.696125507716811e-11,optimized
s001,40,5.4998,hexspline_cl,hexspline_cl,2,true,,1900.0000888579414,2.8425824426850834,1.1081,67.1,3.9796,978129,1900.0,"[2.5881, 2.8426]","[3.2868, 3.5557]",3.5557220054311043,0.0001433434058379767,optimized
s001,30,4.1249,hexspline_cl,hexspline_cl,2,true,,1900.0001256584335,2.844463978732668,1.1081,68.2,4.0445,978129,1900.0,"[2.5913, 2.8445]","[3.2868, 3.5557]",3.5557220054311043,9.742450368197333e-5,optimized
