scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,formation_arc_drift,formation_offsets,primary_disc_unc,refinement_min_slack,refinement_status
s001,100,12.6496,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,15.0,0.9189,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,90,11.3846,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,14.9,0.9175,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,80,10.1197,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,14.9,0.9120,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,70,8.8547,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,13.8,0.8491,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,60,7.5897,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,13.8,0.8482,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,50,6.3248,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,13.9,0.8563,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,40,5.0598,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,13.8,0.8502,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
s001,30,3.7949,formation,formation,2,false,recovery_failed,1966.6284630144,3.987557342859221,,13.8,0.8456,2767,1966.628,"[3.6861, 3.9876]","[3.6861, 3.9876]",[0.0],[1],3.9875573428592226,-107.4241552633647,recovery_failed
