agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,75.0,129.9038105676658
1,3,225.0,129.9038105676658
1,4,300.0,259.8076211353316
1,5,450.0,259.8076211353316
1,6,600.0,259.8076211353316
1,7,750.0,259.8076211353316
1,8,900.0,259.8076211353316
1,9,1050.0,259.8076211353316
1,10,1125.0,129.9038105676658
1,11,1275.0,129.9038105676658
1,12,1350.0,0.0
1,13,1500.0,0.0
1,14,1575.0,-129.9038105676658
1,15,1650.0,-259.8076211353316
2,1,0.0,0.0
2,2,150.0,0.0
2,3,300.0,0.0
2,4,450.0,0.0
2,5,600.0,0.0
2,6,675.0,129.9038105676658
2,7,825.0,129.9038105676658
2,8,975.0,129.9038105676658
2,9,1125.0,129.9038105676658
2,10,1275.0,129.9038105676658
2,11,1350.0,0.0
2,12,1500.0,0.0
2,13,1575.0,-129.9038105676658
2,14,1725.0,-129.9038105676658
2,15,1800.0,0.0
