agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,86.81159252926786,17.722868125414557
1,3,136.85473806264008,92.92588565289691
1,4,243.52742595447342,93.7268620996513
1,5,355.36787801560627,78.61480225590455
1,6,399.5536545961455,-1.6280074836976017
1,7,441.21355115873155,-66.10724481992025
1,8,546.9139822029591,-99.93357827236736
1,9,655.6513213345924,-76.60322421900295
1,10,705.0388634304707,15.9527348292063
1,11,743.9913005644074,93.36962691542428
1,12,798.6309646717634,178.75409920598835
1,13,877.4787883670054,232.56934923558174
1,14,956.18251555235,231.0842816090784
1,15,999.3583453334719,195.232240565332
2,1,0.0,0.0
2,2,56.46504537657943,49.36671558872527
2,3,137.54945070258907,86.11014126094703
2,4,229.34063363583437,95.46143744384914
2,5,355.5982397824698,52.27496786374291
2,6,398.88036951763615,-1.3982270031147457
2,7,443.9202698966873,-55.95688763467531
2,8,550.1485958317724,-94.74353287113672
2,9,656.295096292391,-54.319529855975034
2,10,700.6743889552562,-0.6404285263191098
2,11,743.5685880372848,55.10761781221062
2,12,863.3022566620839,98.75448448615906
2,13,961.0176046769567,84.32244510625289
2,14,1040.8484269559146,43.40029391677169
2,15,1100.0,0.0
