arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.999953862649391,96.27347265745617,-24.29878123692436,67.57800262308103,71.83294131392577
200.0,1,2,0.9988806254130476,182.22988387220911,-74.62488951489486,164.85419905699723,88.57543288286429
300.0,1,2,0.9983140248707728,281.24597549427006,-84.85333499308635,264.8187993920651,86.68743069879969
400.0,1,2,0.9980379493706635,381.1330869566956,-89.01303673283815,364.75323524190634,85.58428567106527
500.0,1,2,0.9239846789432564,471.52475307660524,-127.23123614157544,454.8927916377426,122.25979393801062
600.0,1,2,0.01863082371374454,559.2741909404043,-171.80569836397638,511.545909064654,204.4619214977547
700.0,1,2,0.0011254220031724565,659.0002410211836,-176.8218818371292,593.7969426912431,254.04180867702513
800.0,1,2,0.008258770335837547,758.963394020076,-174.11889949370735,680.7969121903928,213.8487940712793
900.0,1,2,0.21047466482543478,858.9300367533195,-171.59436795842302,736.9407988055206,131.19692900096115
1000.0,1,2,0.5257036282377122,958.3607741230961,-179.306405863554,822.9073007034029,86.06452249272917
1100.0,1,2,0.14525147006215722,1042.8436764890773,-230.75166158606208,922.726953963141,82.45200893447809
1200.0,1,2,0.021452525335558355,1136.149034349768,-262.3011592148265,1021.4042016857461,96.18733448065252
1300.0,1,2,0.0010364876198521139,1236.0678578920813,-265.5548757112523,1104.1596626635073,151.49955042580333
1400.0,1,2,0.00031988212325129,1336.0678247234134,-265.4860987713247,1200.1096456741827,174.9516907704157
1500.0,1,2,0.0003325535352737175,1436.0676670663518,-265.31267694892546,1300.082165708776,174.30318947748725
1600.0,1,2,0.0003982891297257079,1536.047760521662,-263.8178770954938,1400.0556091901299,172.01691144451505
1700.0,1,2,0.0012675482838429624,1632.5263639756745,-242.30858507002725,1500.0409333482653,170.33267610580205
1800.0,1,2,0.05681001603102782,1701.223578866811,-170.986217977851,1600.0371908190516,170.53012972764387
1900.0,1,2,0.82921261592726,1747.2074570036536,-91.00959562721265,1699.9999111864183,173.20507794949594
