arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
379.0536469485173,2,3,1.8327518903001635e-6,343.83045491626984,84.62876351759013,550.0,300.0
399.0101837438482,2,3,4.68164427741037e-6,363.76876103188147,85.48158829652093,550.0,300.0
418.64846273723043,2,3,1.191312158735638e-5,383.3010520789308,87.51913787267229,550.0,300.0
437.73334707937255,2,3,3.059741272691863e-5,402.02815612711083,91.19723307557015,550.0,300.0
456.1830355309103,2,3,8.094773985541411e-5,419.5509012461148,96.97169473474042,550.0,300.0
474.1484040295881,2,3,0.00022648657121136908,435.4701155056359,105.29834367970895,550.0,300.0
492.08573034127863,2,3,0.0006861937101476222,449.522388704337,116.44649568625834,550.0,300.0
510.45513874674816,2,3,0.0022399611149642056,461.9873575567627,129.9394463151976,550.0,300.0
529.3707388605216,2,3,0.0077186477670753515,473.2804205064267,145.11398607359254,550.0,300.0
548.6898910192705,2,3,0.027163946220140654,483.81697599684355,161.30690546850894,550.0,300.0
568.1266190410461,2,3,0.0918698875895184,494.01242247152743,177.8549950070125,550.0,300.0
587.3565621165493,2,3,0.26456353974246355,504.28589951900057,194.1106518698445,550.0,300.0
606.13990004874,2,3,0.5495537626737879,515.0715113078189,209.48869993244895,550.0,300.0
624.3550928730672,2,3,0.7912213418574783,526.8071031515464,223.41956974394537,550.0,300.0
642.079945057662,2,3,0.9091769835870022,539.9305203637466,235.33369185345322,550.0,300.0
659.7004778015582,2,3,0.9508798562849925,554.8796082579836,244.66149681009196,550.0,300.0
677.8094512066937,2,3,0.9562742966074477,571.8693002182088,250.92929426091632,550.0,300.0
696.4259355777256,2,3,0.9305598679407041,590.2228819099224,254.04691024472015,550.0,300.0
715.2437999068594,2,3,0.8426138589554226,609.0407270690121,254.02004989823274,550.0,300.0
733.8968661655097,2,3,0.6348452765437809,627.4232094313656,250.8544183581831,550.0,300.0
752.0707655622226,2,3,0.3461671326970968,644.4707027328709,244.55572076130034,550.0,300.0
769.7660822523176,2,3,0.13999834084035273,659.5043854108948,235.22230670752356,550.0,300.0
787.5557514981019,2,3,0.0482997169111751,672.728654708722,223.32310364963155,550.0,300.0
805.8175165262026,2,3,0.015555995473989082,684.5687125711163,209.4196835036129,550.0,300.0
824.6297182691394,2,3,0.0048260276678235405,695.4497609428417,194.07361818545635,550.0,300.0
843.8751182134699,2,3,0.0014544362301084901,705.7970017686619,177.84647961115067,550.0,300.0
863.319032780977,2,3,0.00042812489666568,716.0351689339777,161.3163330055225,550.0,300.0
882.6434018555639,2,3,0.00012438597514358976,726.5871240867374,145.12721682875113,550.0,300.0
901.5665048429106,2,3,3.6162006509749544e-5,737.8752608155253,129.93966284985382,550.0,300.0
919.9474380481021,2,3,1.06695300898147e-5,750.3219727089268,116.41420283784798,550.0,300.0
937.8995777573591,2,3,3.2322534673457968e-6,764.3496533555264,105.21136856175077,550.0,300.0
955.868721093582,2,3,1.0105112985384061e-6,780.2281309654078,96.7992308411579,550.0,300.0
1031.539071608558,1,2,2.666925039704191e-6,987.9653142447658,-189.98066031201776,1250.0,-320.0
1049.7288333770553,1,2,8.916393800141699e-6,1003.430927077229,-199.5557453200492,1250.0,-320.0
1068.085066943244,1,2,2.9522392765079127e-5,1017.9801846629334,-210.7481719756631,1250.0,-320.0
1086.5614515844734,1,2,9.708133438640819e-5,1032.2262807878872,-222.51361011494325,1250.0,-320.0
1104.9852950980774,1,2,0.00031919597784424474,1046.7824092380947,-233.8077295739727,1250.0,-320.0
1123.2945524616473,1,2,0.0010623137721195708,1062.2617637995647,-243.5862001888355,1250.0,-320.0
1141.7351401681738,1,2,0.003620620268367081,1079.1248600331521,-251.04885791774586,1250.0,-320.0
1160.598501608994,1,2,0.012535582470268564,1097.2215005991156,-256.37220320744365,1250.0,-320.0
1179.9642538116461,1,2,0.0428275693753222,1116.2488099325612,-259.9769026267992,1250.0,-320.0
1199.7542516237806,1,2,0.13498623610161758,1135.903912468596,-262.28362274468304,1250.0,-320.0
1219.7853377554866,1,2,0.34429200892888107,1155.8839326423276,-263.7130301299661,1250.0,-320.0
1239.8574704497557,1,2,0.6228737836029169,1175.9350697900713,-264.6308590784742,1250.0,-320.0
1259.9298221268905,1,2,0.8230044006456984,1195.9998228529776,-265.18311479385545,1250.0,-320.0
1280.001686835596,1,2,0.9156391551442132,1216.0697656734046,-265.46087020671314,1250.0,-320.0
1300.0686149597038,1,2,0.9488840525043121,1236.136472093712,-265.5551982476509,1250.0,-320.0
1320.1236589193595,1,2,0.9531914174698009,1256.1915159562575,-265.5571718472719,1250.0,-320.0
1340.1607007848652,1,2,0.9332070055744547,1276.2285525208692,-265.5425969222666,1250.0,-320.0
1360.1817176863858,1,2,0.8701991486044875,1296.249562717247,-265.52621133367137,1250.0,-320.0
1380.1907726237528,1,2,0.7206010069651789,1316.258608892559,-265.50748592860947,1250.0,-320.0
1400.1919287824226,1,2,0.46602211144162015,1336.2597533939743,-265.48589155420416,1250.0,-320.0
1420.1892495748295,1,2,0.21487841296824095,1356.2570585686608,-265.4608990575787,1250.0,-320.0
1440.1715706798295,1,2,0.0757257842978464,1376.2393587088068,-265.4319533765591,1250.0,-320.0
1460.0668161587043,1,2,0.02335135146221361,1396.1345758866748,-265.3983958117817,1250.0,-320.0
1479.7876826667514,1,2,0.006861503623035852,1415.855404119547,-265.35954175458636,1250.0,-320.0
1499.2468676234573,1,2,0.001996581911520129,1435.3145374247042,-265.314706596312,1250.0,-320.0
1518.3570694142113,1,1,1.9350097337177496e-6,1454.4246698194295,-265.26320572829826,1750.0,-233.0
