arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
153.94227613824614,1,4,3.86842341920135e-5,153.83407724215334,-5.77070720789289,300.0,200.0
125.13277855752737,2,4,1.3712601127952845e-5,125.09674113099155,-3.002936551589295,300.0,200.0
311.75595993135573,1,4,0.5236969206358116,226.4865342789616,134.32490042798662,300.0,200.0
302.04657795478255,2,4,0.0010408576388636044,302.01054006082114,-2.990076222206891,300.0,200.0
453.3799710904714,1,4,0.5725087218721909,368.10319160311025,132.88167309594076,300.0,200.0
423.0620717609708,2,4,0.00010542480003714845,423.0260338668478,-2.989878461742805,300.0,200.0
584.2030219129032,1,4,0.0006555373005195928,498.9262420677961,132.8913479515887,300.0,200.0
918.0977674159843,2,3,1.7843326039032209e-6,840.8796831292279,126.9296283845867,1050.0,340.0
1088.700071278037,1,3,0.0005611304248977431,1003.4232913836794,132.89794843579512,1050.0,340.0
1028.544962151701,2,3,0.00012501624127448548,951.3268777225738,126.9352363164953,1050.0,340.0
1213.263924551221,1,3,0.0003075627272544883,1127.987144650721,132.89918546205448,1050.0,340.0
1205.2039396243104,2,3,0.00021186894947354656,1127.9858551882417,126.9336702370355,1050.0,340.0
1358.8616182227552,1,3,1.1760075643988839e-6,1273.5848281179867,132.84467458413732,1050.0,340.0
1654.3730897069076,2,2,0.00044207844824291066,1411.944994342662,-142.92351115118777,1500.0,-340.0
1821.0130497911514,1,1,1.5122240033565774e-6,1582.9036115894828,-126.54390109515768,1650.0,-420.0
1821.0130497911514,1,2,0.00018419209452998376,1582.9036115894828,-126.54390109515768,1500.0,-340.0
1814.7580550845275,2,1,1.9086906736493943e-6,1572.0142829303388,-132.86567986331227,1650.0,-420.0
1814.7580550845275,2,2,0.00035146153912129054,1572.0142829303388,-132.86567986331227,1500.0,-340.0
1999.9999571631542,1,1,0.0022376373277267292,1509.55766885714,-289.81265406184696,1650.0,-420.0
1999.9999571631542,1,2,0.9630561288061035,1509.55766885714,-289.81265406184696,1500.0,-340.0
1977.2899555243885,2,1,3.0889082389914125e-6,1734.2786754188546,-142.18692392865955,1650.0,-420.0
1977.2899555243885,2,2,1.041610660868357e-6,1734.2786754188546,-142.18692392865955,1500.0,-340.0
2117.4782615257036,1,1,0.8236752066723708,1583.8625460416745,-380.806814437615,1650.0,-420.0
2117.4782615257036,1,2,0.6104216342497975,1583.8625460416745,-380.806814437615,1500.0,-340.0
