agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,153.83407724215334,-5.77070720789289
1,3,226.4865342789616,134.32490042798662
1,4,368.10319160311025,132.88167309594076
1,5,498.9262420677961,132.8913479515887
1,6,649.1000694962511,132.89362309305815
1,7,798.9717002077698,132.89643817677657
1,8,1003.4232913836794,132.89794843579512
1,9,1127.987144650721,132.89918546205448
1,10,1273.5848281179867,132.84467458413732
1,11,1430.7670763511044,137.5204016987633
1,12,1502.8885954048264,2.9260367929064817
1,13,1582.9036115894828,-126.54390109515768
1,14,1509.55766885714,-289.81265406184696
1,15,1583.8625460416745,-380.806814437615
2,1,0.0,0.0
2,2,125.09674113099155,-3.002936551589295
2,3,302.01054006082114,-2.990076222206891
2,4,423.0260338668478,-2.989878461742805
2,5,597.8218285520247,-3.4213454014909
2,6,671.7578883839205,128.36687275362289
2,7,840.8796831292279,126.9296283845867
2,8,951.3268777225738,126.9352363164953
2,9,1127.9858551882417,126.9336702370355
2,10,1272.4415581482147,127.67357578737155
2,11,1347.0284566985492,-2.9829202164827437
2,12,1411.944994342662,-142.92351115118777
2,13,1572.0142829303388,-132.86567986331227
2,14,1734.2786754188546,-142.18692392865955
2,15,1800.0,0.0
