iter,agent,i,x,y
25,2,55,455.616962,185.278326
25,2,56,464.545508,185.277663
25,2,57,473.500354,185.276239
25,2,58,482.462751,185.273994
25,2,59,491.413946,185.270870
25,2,60,500.335189,185.266808
25,2,61,509.207727,185.261749
25,2,62,518.014710,185.254734
25,2,63,526.746889,185.241215
25,2,64,535.396915,185.215741
25,2,65,543.957439,185.172865
25,2,66,552.421111,185.107137
25,2,67,560.780584,185.013110
25,2,68,569.028509,184.885334
25,2,69,577.157536,184.718361
25,2,70,585.160316,184.506742
25,2,71,593.029501,184.245028
25,2,72,600.757743,183.927772
25,2,73,608.337691,183.549523
25,2,74,615.767347,183.106420
25,2,75,623.066111,182.600944
25,2,76,630.258731,182.037164
25,2,77,637.369958,181.419146
25,2,78,644.424539,180.750958
25,2,79,651.447225,180.036668
25,2,80,658.462764,179.280344
25,2,81,665.495907,178.486054
25,2,82,672.571402,177.657865
25,2,83,679.713997,176.799844
25,2,84,686.948444,175.916061
25,2,85,694.299490,175.010581
25,2,86,701.783169,174.081839
25,2,87,709.380643,173.105725
25,2,88,717.064358,172.052495
25,2,89,724.806762,170.892407
25,2,90,732.580300,169.595715
25,2,91,740.357419,168.132677
25,2,92,748.110565,166.473548
25,2,93,755.812185,164.588585
25,2,94,763.434724,162.448045
25,2,95,770.950630,160.022182
25,2,96,778.332348,157.281255
25,2,97,785.552325,154.195518
25,2,98,792.597731,150.751440
25,2,99,799.514628,147.000335
25,2,100,806.363801,143.009731
25,2,101,813.206036,138.847152
25,2,102,820.102119,134.580127
25,2,103,827.112836,130.276180
25,2,104,834.298971,126.002838
25,2,105,841.721312,121.827628
25,2,106,849.440643,117.818076
25,2,107,857.517750,114.041708
25,2,108,866.013419,110.566052
25,2,109,874.988435,107.458632
25,2,110,884.508096,104.765639
25,2,111,894.655746,102.447919
25,2,112,905.519241,100.444978
25,2,113,917.186438,98.696327
25,2,114,929.745192,97.141473
25,2,115,943.283360,95.719926
25,2,116,957.888798,94.371192
25,2,117,973.649362,93.034782
25,2,118,990.652908,91.650203
25,2,119,1008.987292,90.156964
25,2,120,1028.740371,88.494574
25,2,121,1050.000000,86.602540
26,1,1,0.000000,0.000000
26,1,2,12.277769,-19.177151
26,1,3,23.695389,-36.910705
26,1,4,34.343031,-53.257832
26,1,5,44.310864,-68.275703
26,1,6,53.689061,-82.021491
26,1,7,62.567790,-94.552367
26,1,8,71.037223,-105.925502
26,1,9,79.187531,-116.198066
26,1,10,87.108883,-125.427233
26,1,11,94.891451,-133.670172
26,1,12,102.625405,-140.984056
26,1,13,110.400916,-147.426055
26,1,14,118.291191,-153.054228
26,1,15,126.301588,-157.930175
26,1,16,134.420499,-162.116385
26,1,17,142.636317,-165.675345
26,1,18,150.937438,-168.669543
26,1,19,159.312254,-171.161467
26,1,20,167.749158,-173.213605
26,1,21,176.236545,-174.888445
26,1,22,184.762807,-176.248473
26,1,23,193.316340,-177.356179
26,1,24,201.885535,-178.274049
26,1,25,210.458787,-179.064572
26,1,26,219.025855,-179.780303
26,1,27,227.581960,-180.434066
26,1,28,236.123691,-181.028753
26,1,29,244.647633,-181.567256
26,1,30,253.150375,-182.052467
26,1,31,261.628504,-182.487278
26,1,32,270.078607,-182.874581
26,1,33,278.497272,-183.217267
26,1,34,286.881086,-183.518229
26,1,35,295.226635,-183.780359
26,1,36,303.530509,-184.006548
26,1,37,311.789293,-184.199689
26,1,38,319.999174,-184.362609
26,1,39,328.154735,-184.497882
26,1,40,336.250157,-184.608016
26,1,41,344.279621,-184.695522
26,1,42,352.237310,-184.762909
26,1,43,360.117403,-184.812685
26,1,44,367.914084,-184.847361
26,1,45,375.621532,-184.869445
26,1,46,383.233930,-184.881447
26,1,47,390.745459,-184.885876
26,1,48,398.150301,-184.885242
26,1,49,405.442636,-184.882054
26,1,50,412.621664,-184.878218
26,1,51,419.706651,-184.873233
26,1,52,426.721881,-184.865993
26,1,53,433.691639,-184.855393
26,1,54,440.640207,-184.840329
26,1,55,447.591871,-184.819696
26,1,56,454.570914,-184.792388
26,1,57,461.601620,-184.757302
26,1,58,468.708272,-184.713331
26,1,59,475.915156,-184.659371
26,1,60,483.246555,-184.594317
26,1,61,490.726753,-184.517064
26,1,62,498.373786,-184.425488
26,1,63,506.180706,-184.313382
26,1,64,514.134315,-184.173520
26,1,65,522.221415,-183.998678
26,1,66,530.428810,-183.781629
26,1,67,538.743303,-183.515148
26,1,68,547.151697,-183.192009
26,1,69,555.640794,-182.804985
26,1,70,564.197399,-182.346853
26,1,71,572.808313,-181.810384
26,1,72,581.460340,-181.188355
26,1,73,590.140283,-180.473539
26,1,74,598.832776,-179.654346
26,1,75,607.513782,-178.701729
26,1,76,616.157095,-177.582279
26,1,77,624.736510,-176.262585
26,1,78,633.225819,-174.709235
26,1,79,641.598819,-172.888819
26,1,80,649.829302,-170.767927
26,1,81,657.891062,-168.313148
26,1,82,665.757895,-165.491071
26,1,83,673.403594,-162.268285
26,1,84,680.801953,-158.611381
26,1,85,687.926767,-154.486947
26,1,86,694.759205,-149.875836
26,1,87,701.309946,-144.815957
26,1,88,707.597041,-139.359481
26,1,89,713.638543,-133.558581
26,1,90,719.452507,-127.465428
26,1,91,725.056984,-121.132194
26,1,92,730.470028,-114.611052
26,1,93,735.709692,-107.954173
26,1,94,740.794028,-101.213729
26,1,95,745.741091,-94.441892
26,1,96,750.568932,-87.690833
26,1,97,755.295606,-81.012726
26,1,98,759.940200,-74.443910
26,1,99,764.525945,-67.957397
26,1,100,769.077107,-61.510369
26,1,101,773.617951,-55.060006
26,1,102,778.172743,-48.563489
26,1,103,782.765750,-41.977999
26,1,104,787.421237,-35.260717
26,1,105,792.163470,-28.368823
26,1,106,797.016714,-21.259498
26,1,107,802.005236,-13.889924
26,1,108,807.153302,-6.217280
26,1,109,812.485177,1.801252
26,1,110,818.049897,10.175036
26,1,111,823.995583,18.779618
26,1,112,830.495122,27.457086
26,1,113,837.721406,36.049530
26,1,114,845.847323,44.399040
26,1,115,855.045763,52.347706
26,1,116,865.489615,59.737616
26,1,117,877.351769,66.410861
26,1,118,890.805115,72.209529
26,1,119,906.022542,76.975712
26,1,120,923.176940,80.551497
26,1,121,942.441199,82.778975
26,2,1,0.000000,0.000000
26,2,2,13.114841,18.692008
26,2,3,25.174732,36.008658
26,2,4,36.289350,52.004378
26,2,5,46.568376,66.733593
26,2,6,56.121488,80.250729
26,2,7,65.058366,92.610211
26,2,8,73.488689,103.866466
26,2,9,81.522135,114.073919
26,2,10,89.268385,123.286996
26,2,11,96.837117,131.560124
26,2,12,104.338011,138.947728
26,2,13,111.880745,145.504233
26,2,14,119.554588,151.284387
26,2,15,127.367166,156.344221
26,2,16,135.305691,160.740086
26,2,17,143.357379,164.528334
26,2,18,151.509443,167.765317
26,2,19,159.749099,170.507387
26,2,20,168.063559,172.810896
26,2,21,176.440038,174.732195
26,2,22,184.865751,176.327636
26,2,23,193.327911,177.653572
26,2,24,201.813733,178.766354
26,2,25,210.310431,179.722333
26,2,26,218.806067,180.569532
26,2,27,227.292089,181.322648
26,2,28,235.760794,181.988052
26,2,29,244.204478,182.572111
26,2,30,252.615439,183.081193
26,2,31,260.985973,183.521668
26,2,32,269.308376,183.899904
26,2,33,277.574945,184.222270
26,2,34,285.777976,184.495133
26,2,35,293.909765,184.724863
26,2,36,301.962610,184.917828
26,2,37,309.928807,185.080397
26,2,38,317.805405,185.218205
26,2,39,325.608465,185.333957
26,2,40,333.358802,185.429624
26,2,41,341.077229,185.507178
26,2,42,348.784560,185.568590
26,2,43,356.501611,185.615831
26,2,44,364.249193,185.650873
26,2,45,372.048123,185.675688
26,2,46,379.919213,185.692247
26,2,47,387.883277,185.702521
26,2,48,395.961131,185.708482
26,2,49,404.173587,185.712101
26,2,50,412.534947,185.715009
26,2,51,421.033456,185.717473
26,2,52,429.650847,185.719419
26,2,53,438.368854,185.720773
26,2,54,447.169208,185.721460
26,2,55,456.033643,185.721408
26,2,56,464.943890,185.720541
26,2,57,473.881684,185.718787
26,2,58,482.828756,185.716070
26,2,59,491.766839,185.712318
26,2,60,500.677666,185.707456
26,2,61,509.542970,185.701410
26,2,62,518.346165,185.693193
26,2,63,527.077394,185.678163
26,2,64,535.728483,185.650767
26,2,65,544.291257,185.605448
26,2,66,552.757541,185.536653
26,2,67,561.119159,185.438828
26,2,68,569.367937,185.306416
26,2,69,577.495700,185.133864
26,2,70,585.494274,184.915617
26,2,71,593.355483,184.646121
26,2,72,601.071152,184.319820
26,2,73,608.633106,183.931161
26,2,74,616.038802,183.476177
26,2,75,623.308217,182.957263
26,2,76,630.466959,182.378403
26,2,77,637.540639,181.743581
26,2,78,644.554863,181.056779
26,2,79,651.535241,180.321981
26,2,80,658.507381,179.543171
26,2,81,665.496892,178.724333
26,2,82,672.529383,177.869449
26,2,83,679.630462,176.982505
26,2,84,686.825737,176.067482
26,2,85,694.140818,175.128366
26,2,86,701.592486,174.163695
26,2,87,709.162214,173.150238
26,2,88,716.822647,172.059319
26,2,89,724.546431,170.862262
26,2,90,732.306212,169.530392
26,2,91,740.074635,168.035031
26,2,92,747.824346,166.347506
26,2,93,755.527990,164.439139
26,2,94,763.158214,162.281255
26,2,95,770.687663,159.845179
26,2,96,778.088982,157.102234
26,2,97,785.334818,154.023744
26,2,98,792.412336,150.596823
26,2,99,799.366789,146.871736
26,2,100,806.257948,142.914536
26,2,101,813.145585,138.791277
26,2,102,820.089474,134.568013
26,2,103,827.149386,130.310798
26,2,104,834.385093,126.085684
26,2,105,841.856367,121.958727
26,2,106,849.622982,117.995980
26,2,107,857.744709,114.263497
26,2,108,866.281320,110.827330
26,2,109,875.292588,107.753535
26,2,110,884.842794,105.086999
26,2,111,895.014256,102.787948
26,2,112,905.893802,100.795444
26,2,113,917.568260,99.048548
26,2,114,930.124455,97.486319
26,2,115,943.649216,96.047820
26,2,116,958.229371,94.672110
26,2,117,973.951746,93.298251
26,2,118,990.903169,91.865304
26,2,119,1009.170468,90.312329
26,2,120,1028.840469,88.578388
26,2,121,1050.000000,86.602540
27,1,1,0.000000,0.000000
27,1,2,12.284631,-19.113745
27,1,3,23.713404,-36.796290
27,1,4,34.375928,-53.103926
27,1,5,44.361812,-68.092942
27,1,6,53.760664,-81.819631
27,1,7,62.662094,-94.340282
27,1,8,71.155711,-105.711186
27,1,9,79.331122,-115.988635
27,1,10,87.277938,-125.228918
27,1,11,95.085767,-133.488326
27,1,12,102.844217,-140.823151
27,1,13,110.642898,-147.289683
27,1,14,118.554575,-152.945173
27,1,15,126.584635,-157.850710
27,1,16,134.721621,-162.068345
27,1,17,142.954078,-165.660127
27,1,18,151.270548,-168.688108
27,1,19,159.659576,-171.214337
27,1,20,168.109705,-173.300863
27,1,21,176.609477,-175.009738
27,1,22,185.147438,-176.403011
27,1,23,193.712130,-177.542732
27,1,24,202.292097,-178.490952
27,1,25,210.875883,-179.309720
27,1,26,219.453366,-180.051247
27,1,27,228.019768,-180.728386
27,1,28,236.571645,-181.344150
27,1,29,245.105554,-181.901554
27,1,30,253.618053,-182.403611
27,1,31,262.105697,-182.853333
27,1,32,270.565043,-183.253736
27,1,33,278.992649,-183.607832
27,1,34,287.385071,-183.918635
27,1,35,295.738865,-184.189159
27,1,36,304.050588,-184.422417
27,1,37,312.316798,-184.621423
27,1,38,320.533544,-184.789122
27,1,39,328.694850,-184.928188
27,1,40,336.794236,-185.041225
27,1,41,344.825217,-185.130840
27,1,42,352.781313,-185.199638
27,1,43,360.656040,-185.250223
27,1,44,368.442918,-185.285202
27,1,45,376.135463,-185.307179
27,1,46,383.727194,-185.318760
27,1,47,391.211629,-185.322550
27,1,48,398.582285,-185.321154
27,1,49,405.832680,-185.317179
27,1,50,412.961707,-185.312604
27,1,51,419.989766,-185.306915
27,1,52,426.942629,-185.298974
27,1,53,433.846070,-185.287640
27,1,54,440.725862,-185.271776
27,1,55,447.607780,-185.250243
27,1,56,454.517597,-185.221901
27,1,57,461.481086,-185.185611
27,1,58,468.524021,-185.140234
27,1,59,475.672176,-185.084633
27,1,60,482.951325,-185.017666
27,1,61,490.387241,-184.938197
27,1,62,497.999079,-184.844023
27,1,63,505.779518,-184.728697
27,1,64,513.714618,-184.584709
27,1,65,521.790438,-184.404548
27,1,66,529.993040,-184.180704
27,1,67,538.308482,-183.905669
27,1,68,546.722825,-183.571930
27,1,69,555.222130,-183.171979
27,1,70,563.792455,-182.698305
27,1,71,572.419862,-182.143399
27,1,72,581.090409,-181.499749
27,1,73,589.790158,-180.759847
27,1,74,598.503123,-179.911956
27,1,75,607.205147,-178.927437
27,1,76,615.870027,-177.773423
27,1,77,624.471560,-176.417050
27,1,78,632.983542,-174.825451
27,1,79,641.379772,-172.965761
27,1,80,649.634047,-170.805115
27,1,81,657.720163,-168.310646
27,1,82,665.611918,-165.449489
27,1,83,673.283110,-162.188779
27,1,84,680.707535,-158.495650
27,1,85,687.858990,-154.337235
27,1,86,694.718608,-149.694890
27,1,87,701.296856,-144.606849
27,1,88,707.611537,-139.125564
27,1,89,713.680453,-133.303489
27,1,90,719.521406,-127.193078
27,1,91,725.152198,-120.846784
27,1,92,730.590632,-114.317061
27,1,93,735.854510,-107.656363
27,1,94,740.961635,-100.917142
27,1,95,745.929808,-94.151853
27,1,96,750.776832,-87.412949
27,1,97,755.520509,-80.752884
27,1,98,760.179774,-74.208098
27,1,99,764.778090,-67.750982
27,1,100,769.340053,-61.337912
27,1,101,773.890257,-54.925265
27,1,102,778.453299,-48.469420
27,1,103,783.053775,-41.926753
27,1,104,787.716278,-35.253641
27,1,105,792.465406,-28.406461
27,1,106,797.325754,-21.341591
27,1,107,802.321917,-14.015408
27,1,108,807.478490,-6.384289
27,1,109,812.820070,1.595389
27,1,110,818.395490,9.933829
27,1,111,824.350545,18.507550
27,1,112,830.855265,27.159654
27,1,113,838.079683,35.733240
27,1,114,846.193831,44.071410
27,1,115,855.367742,52.017262
27,1,116,865.771446,59.413899
27,1,117,877.574978,66.104420
27,1,118,890.948367,71.931925
27,1,119,906.061647,76.739515
27,1,120,923.084850,80.370291
27,1,121,942.188008,82.667351
27,2,1,0.000000,0.000000
27,2,2,13.174287,18.597613
27,2,3,25.287052,35.835730
27,2,4,36.448447,51.767801
27,2,5,46.768622,66.447277
27,2,6,56.357728,79.927610
27,2,7,65.325914,92.262250
27,2,8,73.783332,103.504648
27,2,9,81.840131,113.708255
27,2,10,89.606464,122.926521
27,2,11,97.192479,131.212899
27,2,12,104.708328,138.620838
27,2,13,112.264162,145.203789
27,2,14,119.949668,151.015560
27,2,15,127.772691,156.111381
27,2,16,135.720613,160.546840
27,2,17,143.780814,164.377522
27,2,18,151.940678,167.659017
27,2,19,160.187586,170.446909
27,2,20,168.508920,172.796787
27,2,21,176.892062,174.764237
27,2,22,185.324393,176.404847
27,2,23,193.793295,177.774203
27,2,24,202.286151,178.927892
27,2,25,210.790342,179.921501
27,2,26,219.294046,180.802458
27,2,27,227.788623,181.585551
27,2,28,236.266231,182.277409
27,2,29,244.719025,182.884660
27,2,30,253.139162,183.413934
27,2,31,261.518799,183.871858
27,2,32,269.850092,184.265063
27,2,33,278.125197,184.600176
27,2,34,286.336272,184.883826
27,2,35,294.475473,185.122642
27,2,36,302.534956,185.323253
27,2,37,310.506877,185.492288
27,2,38,318.388151,185.635611
27,2,39,326.194717,185.756032
27,2,40,333.947272,185.855598
27,2,41,341.666514,185.936354
27,2,42,349.373138,186.000346
27,2,43,357.087842,186.049621
27,2,44,364.831323,186.086224
27,2,45,372.624278,186.112202
27,2,46,380.487403,186.129600
27,2,47,388.441396,186.140465
27,2,48,396.506953,186.146842
27,2,49,404.704771,186.150777
27,2,50,413.049145,186.153961
27,2,51,421.528754,186.156661
27,2,52,430.125877,186.158789
27,2,53,438.822790,186.160254
27,2,54,447.601771,186.160970
27,2,55,456.445097,186.160847
27,2,56,465.335047,186.159796
27,2,57,474.253897,186.157730
27,2,58,483.183925,186.154558
27,2,59,492.107409,186.150193
27,2,60,501.006625,186.144546
27,2,61,509.863852,186.137528
27,2,62,518.662814,186.128121
27,2,63,527.393026,186.111588
27,2,64,536.045451,186.082262
27,2,65,544.611052,186.034477
27,2,66,553.080791,185.962565
27,2,67,561.445631,185.860861
27,2,68,569.696534,185.723698
27,2,69,577.824464,185.545408
27,2,70,585.820382,185.320325
27,2,71,593.675251,185.042783
27,2,72,601.380034,184.707115
27,2,73,608.925693,184.307654
27,2,74,616.309108,183.840332
27,2,75,623.550818,183.307476
27,2,76,630.677280,182.713011
27,2,77,637.714951,182.060861
27,2,78,644.690288,181.354951
27,2,79,651.629746,180.599207
27,2,80,658.559784,179.797554
27,2,81,665.506856,178.953917
27,2,82,672.497420,178.072220
27,2,83,679.557933,177.156389
27,2,84,686.714850,176.210349
27,2,85,693.994630,175.238025
27,2,86,701.414793,174.238079
27,2,87,708.957126,173.188127
27,2,88,716.594480,172.060521
27,2,89,724.299707,170.827614
27,2,90,732.045659,169.461759
27,2,91,739.805187,167.935309
27,2,92,747.551143,166.220615
27,2,93,755.256378,164.290031
27,2,94,762.893745,162.115910
27,2,95,770.436093,159.670604
27,2,96,777.856276,156.926466
27,2,97,785.127145,153.855848
27,2,98,792.235872,150.446478
27,2,99,799.226909,146.747577
27,2,100,806.159029,142.823738
27,2,101,813.091007,138.739558
27,2,102,820.081615,134.559631
27,2,103,827.189627,130.348553
27,2,104,834.473815,126.170917
27,2,105,841.992953,122.091320
27,2,106,849.805814,118.174356
27,2,107,857.971171,114.484621
27,2,108,866.547798,111.086708
27,2,109,875.594467,108.045214
27,2,110,885.174460,105.403750
27,2,111,895.369085,103.121998
27,2,112,906.264162,101.138658
27,2,113,917.945506,99.392430
27,2,114,930.498936,97.822012
27,2,115,944.010269,96.366105
27,2,116,958.565322,94.963407
27,2,117,974.249913,93.552618
27,2,118,991.149859,92.072437
27,2,119,1009.350977,90.461565
27,2,120,1028.939085,88.658699
27,2,121,1050.000000,86.602540
28,1,1,0.000000,0.000000
28,1,2,12.293373,-19.049490
28,1,3,23.734757,-36.680369
28,1,4,34.413243,-52.948025
28,1,5,44.417920,-67.907846
28,1,6,53.837875,-81.615219
28,1,7,62.762199,-94.125532
28,1,8,71.279980,-105.494172
28,1,9,79.480308,-115.776526
28,1,10,87.452271,-125.027983
28,1,11,95.284958,-133.303930
28,1,12,103.067459,-140.659755
28,1,13,110.888863,-147.150844
28,1,14,118.821525,-152.833625
28,1,15,126.870872,-157.768681
28,1,16,135.025598,-162.017633
28,1,17,143.274394,-165.642103
28,1,18,151.605955,-168.703714
28,1,19,160.008974,-171.264086
28,1,20,168.472143,-173.384842
28,1,21,176.984156,-175.127603
28,1,22,185.533707,-176.553993
28,1,23,194.109488,-177.725631
28,1,24,202.700192,-178.704141
28,1,25,211.294513,-179.551144
28,1,26,219.882449,-180.318512
28,1,27,228.459217,-181.019122
28,1,28,237.021339,-181.656100
28,1,29,245.565338,-182.232572
28,1,30,254.087736,-182.751664
28,1,31,262.585054,-183.216503
28,1,32,271.053815,-183.630215
28,1,33,279.490542,-183.995926
28,1,34,287.891755,-184.316764
28,1,35,296.253979,-184.595853
28,1,36,304.573733,-184.836322
28,1,37,312.847542,-185.041295
28,1,38,321.071315,-185.213830
28,1,39,329.238513,-185.356704
28,1,40,337.341987,-185.472624
28,1,41,345.374585,-185.564297
28,1,42,353.329159,-185.634431
28,1,43,361.198558,-185.685733
28,1,44,368.975631,-185.720911
28,1,45,376.653227,-185.742672
28,1,46,384.224198,-185.753723
28,1,47,391.681393,-185.756772
28,1,48,399.017661,-185.754526
28,1,49,406.225852,-185.749692
28,1,50,413.304553,-185.744331
28,1,51,420.275304,-185.737912
28,1,52,427.165382,-185.729259
28,1,53,434.002064,-185.717193
28,1,54,440.812626,-185.700539
28,1,55,447.624345,-185.678118
28,1,56,454.464499,-185.648753
28,1,57,461.360364,-185.611268
28,1,58,468.339217,-185.564485
28,1,59,475.428335,-185.507226
28,1,60,482.654996,-185.438315
28,1,61,490.046475,-185.356574
28,1,62,497.623054,-185.259724
28,1,63,505.377033,-185.141079
28,1,64,513.293717,-184.992848
28,1,65,521.358409,-184.807243
28,1,66,529.556414,-184.576475
28,1,67,537.873036,-184.292755
28,1,68,546.293579,-183.948293
28,1,69,554.803347,-183.535302
28,1,70,563.387645,-183.045991
28,1,71,572.031777,-182.472572
28,1,72,580.721047,-181.807255
28,1,73,589.440759,-181.042252
28,1,74,598.174302,-180.165685
28,1,75,606.897402,-179.149321
28,1,76,615.583871,-177.960840
28,1,77,624.207520,-176.567919
28,1,78,632.742159,-174.938239
28,1,79,641.161600,-173.039478
28,1,80,649.439654,-170.839314
28,1,81,657.550131,-168.305428
28,1,82,665.466842,-165.405497
28,1,83,673.163600,-162.107200
28,1,84,680.614214,-158.378217
28,1,85,687.792496,-154.186226
28,1,86,694.679544,-149.513080
28,1,87,701.285603,-144.397329
28,1,88,707.628206,-138.891694
28,1,89,713.724885,-133.048900
28,1,90,719.593173,-126.921669
28,1,91,725.250603,-120.562723
28,1,92,730.714708,-114.024787
28,1,93,736.003019,-107.360584
28,1,94,741.133069,-100.622835
28,1,95,746.122392,-93.864264
28,1,96,750.988518,-87.137595
28,1,97,755.748982,-80.495550
28,1,98,760.422553,-73.974663
28,1,99,765.032949,-67.546719
28,1,100,769.605124,-61.167312
28,1,101,774.164034,-54.792037
28,1,102,778.734634,-48.376488
28,1,103,783.341878,-41.876261
28,1,104,788.010723,-35.246950
28,1,105,792.766122,-28.444150
28,1,106,797.633031,-21.423457
28,1,107,802.636405,-14.140465
28,1,108,807.801199,-6.550769
28,1,109,813.152368,1.390036
28,1,110,818.738565,9.692977
28,1,111,824.703232,18.235571
28,1,112,831.213511,26.861957
28,1,113,838.436542,35.416272
28,1,114,846.539465,43.742656
28,1,115,855.689422,51.685246
28,1,116,866.053552,59.088182
28,1,117,877.798997,65.795601
28,1,118,891.092898,71.651644
28,1,119,906.102394,76.500447
28,1,120,922.994628,80.186150
28,1,121,941.936738,82.552890
28,2,1,0.000000,0.000000
28,2,2,13.231447,18.504392
28,2,3,25.395342,35.664899
28,2,4,36.602253,51.534016
28,2,5,46.962745,66.164240
28,2,6,56.587383,79.608067
28,2,7,65.586733,91.917994
28,2,8,74.071362,103.146516
28,2,9,82.151834,113.346131
28,2,10,89.938715,122.569334
28,2,11,97.542572,130.868623
28,2,12,105.073969,138.296492
28,2,13,112.643473,144.905439
28,2,14,120.341149,150.748349
28,2,15,128.175056,155.879662
28,2,16,136.132754,160.354206
28,2,17,144.201802,164.226810
28,2,18,152.369761,167.552303
28,2,19,160.624188,170.385514
28,2,20,168.952645,172.781271
28,2,21,177.342689,174.794403
28,2,22,185.781881,176.479739
28,2,23,194.257780,177.892108
28,2,24,202.757945,179.086338
28,2,25,211.269936,180.117258
28,2,26,219.782053,181.031706
28,2,27,228.285569,181.844558
28,2,28,236.772495,182.562698
28,2,29,245.234845,183.193010
28,2,30,253.664631,183.742380
28,2,31,262.053865,184.217691
28,2,32,270.394562,184.625829
28,2,33,278.678733,184.973678
28,2,34,286.898391,185.268122
28,2,35,295.045550,185.516047
28,2,36,303.112221,185.724336
28,2,37,311.090418,185.899875
28,2,38,318.976911,186.048754
28,2,39,326.787496,186.173888
28,2,40,334.542731,186.277395
28,2,41,342.263168,186.361397
28,2,42,349.969364,186.428015
28,2,43,357.681873,186.479367
28,2,44,365.421250,186.517574
28,2,45,373.208050,186.544757
28,2,46,381.062827,186.563036
28,2,47,389.006138,186.574530
28,2,48,397.058536,186.581361
28,2,49,405.240577,186.585648
28,2,50,413.566537,186.589141
28,2,51,422.025577,186.592107
28,2,52,430.600578,186.594442
28,2,53,439.274422,186.596044
28,2,54,448.029992,186.596808
28,2,55,456.850169,186.596632
28,2,56,465.717835,186.595412
28,2,57,474.615872,186.593044
28,2,58,483.527163,186.589425
28,2,59,492.434588,186.584452
28,2,60,501.321031,186.578021
28,2,61,510.169372,186.570029
28,2,62,518.963691,186.559426
28,2,63,527.692854,186.541374
28,2,64,536.346926,186.510089
28,2,65,544.915970,186.459788
28,2,66,553.390050,186.384686
28,2,67,561.759229,186.279000
28,2,68,570.013571,186.136944
28,2,69,578.143140,185.952737
28,2,70,586.138000,185.720592
28,2,71,593.988214,185.434727
28,2,72,601.683846,185.089357
28,2,73,609.214960,184.678699
28,2,74,616.577824,184.198580
28,2,75,623.793526,183.651281
28,2,76,630.889359,183.040691
28,2,77,637.892615,182.370702
28,2,78,644.830586,181.645205
28,2,79,651.730565,180.868092
28,2,80,658.619844,180.043254
28,2,81,665.525717,179.174583
28,2,82,672.475474,178.265968
28,2,83,679.496409,177.321303
28,2,84,686.615814,176.344477
28,2,85,693.860981,175.339383
28,2,86,701.250166,174.304819
28,2,87,708.765471,173.219221
28,2,88,716.379960,172.055930
28,2,89,724.066700,170.788288
28,2,90,731.798753,169.389639
28,2,91,739.549187,167.833325
28,2,92,747.291064,166.092687
28,2,93,754.997451,164.141069
28,2,94,762.641411,161.951812
28,2,95,770.196011,159.498260
28,2,96,777.634314,156.753755
28,2,97,784.929386,153.691639
28,2,98,792.068412,150.300222
28,2,99,799.095060,146.627687
28,2,100,806.067118,142.737184
28,2,101,813.042375,138.691863
28,2,102,820.078618,134.554875
28,2,103,827.233636,130.389369
28,2,104,834.565218,126.258497
28,2,105,842.131151,122.225407
28,2,106,849.989224,118.353252
28,2,107,858.197226,114.705179
28,2,108,866.812944,111.344341
28,2,109,875.894167,108.333888
28,2,110,885.503190,105.716180
28,2,111,895.720331,103.450426
28,2,112,906.630418,101.475044
28,2,113,918.318275,99.728455
28,2,114,930.868730,98.149076
28,2,115,944.366607,96.675328
28,2,116,958.896733,95.245629
28,2,117,974.543933,93.798398
28,2,118,991.393035,92.272054
28,2,119,1009.528862,90.605018
28,2,120,1029.036242,88.735707
28,2,121,1050.000000,86.602540
29,1,1,0.000000,0.000000
29,1,2,12.303668,-18.984644
29,1,3,23.758858,-36.563417
29,1,4,34.454175,-52.790784
29,1,5,44.478226,-67.721212
29,1,6,53.919615,-81.409166
29,1,7,62.866949,-93.909112
29,1,8,71.408833,-105.275515
29,1,9,79.633873,-115.562841
29,1,10,87.630675,-124.825556
29,1,11,95.487843,-133.118126
29,1,12,103.293983,-140.495016
29,1,13,111.137702,-147.010692
29,1,14,119.090978,-152.720741
29,1,15,127.159279,-157.685242
29,1,16,135.331449,-161.965392
29,1,17,143.596330,-165.622391
29,1,18,151.942764,-168.717438
29,1,19,160.359594,-171.311733
29,1,20,168.835662,-173.466473
29,1,21,177.359809,-175.242858
29,1,22,185.920880,-176.702088
29,1,23,194.507715,-177.905361
29,1,24,203.109158,-178.913876
29,1,25,211.714050,-179.788833
29,1,26,220.312508,-180.581772
29,1,27,228.899744,-181.305600
29,1,28,237.472242,-181.963568
29,1,29,246.026488,-182.558923
29,1,30,254.558966,-183.094916
29,1,31,263.066163,-183.574794
29,1,32,271.544564,-184.001808
29,1,33,279.990653,-184.379207
29,1,34,288.400917,-184.710239
29,1,35,296.771839,-184.998154
29,1,36,305.099906,-185.246201
29,1,37,313.381603,-185.457629
29,1,38,321.612696,-185.635609
29,1,39,329.786077,-185.782997
29,1,40,337.893918,-185.902572
29,1,41,345.928393,-185.997112
29,1,42,353.881673,-186.069396
29,1,43,361.745933,-186.122202
29,1,44,369.513344,-186.158308
29,1,45,377.176079,-186.180492
29,1,46,384.726311,-186.191534
29,1,47,392.156213,-186.194211
29,1,48,399.457957,-186.191302
29,1,49,406.623717,-186.185584
29,1,50,413.651769,-186.179178
29,1,51,420.564808,-186.171561
29,1,52,427.391630,-186.161554
29,1,53,434.161036,-186.147975
29,1,54,440.901823,-186.129646
29,1,55,447.642789,-186.105384
29,1,56,454.412732,-186.074011
