arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999530749607531,98.94790826758474,-3.8660050311843666,50.764317666297586,84.51459615206392
200.0,1,2,0.9982384887841588,149.97790863198355,-88.68456607581467,150.7643176311878,84.51724604991671
300.0,1,2,0.9982382350610889,249.9779086319835,-88.6845667061299,250.76431758875674,84.52013106867159
400.0,1,2,0.9982381960898966,349.9779086319764,-88.68460415846508,350.76431758791824,84.52053680762123
500.0,1,2,0.9980733940531218,448.9479269071801,-90.46859837930566,450.76431758786896,84.52063606069235
600.0,1,2,0.8530862309324749,499.97800692160996,-175.28707481142416,550.7626736509404,84.61750959769799
700.0,1,2,0.8310225550694043,599.9780069216044,-175.28710803541512,650.7050062205407,88.0130871975696
800.0,1,2,0.8078053884271781,699.9780069216027,-175.28712623466222,750.6518014769902,91.22185531808334
900.0,1,2,0.8030119769277714,799.9780069216027,-175.2871278060093,850.6027852495038,91.85380178749762
1000.0,1,2,0.7129008800762638,899.978006921601,-175.28714594735828,949.424751459601,102.1506451408913
1100.0,1,2,0.8053210255937516,998.9479790502154,-177.07121956349593,1044.7464153457108,90.64181406484892
1200.0,1,2,0.002102275798666256,1049.978139398825,-261.8895781858555,1111.7005973641394,156.83838479886455
1300.0,1,2,0.0035744387281514065,1149.9781393988,-261.8896487654133,1211.093554868355,146.16636576989208
1400.0,1,2,0.0032122165665106547,1249.978139398798,-261.8896675072337,1311.0563064357848,148.33989266389057
1500.0,1,2,0.003836462485653145,1349.978139398798,-261.8896685939761,1406.213927400553,145.43386559109624
1600.0,1,2,0.21548061155494655,1449.978139398798,-261.8896657907558,1463.3722297972536,63.67893718686405
1700.0,1,2,0.8746718697289965,1549.9781393987948,-261.8896424203196,1523.635857506503,-2.079928117458192
1800.0,1,2,0.5801739950507927,1648.9480273831532,-260.10535971046556,1602.812873491233,29.776604043262566
1900.0,1,2,0.5298482887745588,1696.887670927692,-173.50286446918813,1645.4640141185903,119.6300398046265
