agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,164.293853733102,30.914276158832077
1,3,288.60075841158493,51.88942213244165
1,4,328.9998702692006,58.77789261501295
1,5,471.48855084004174,82.73409797759358
1,6,627.1811140913827,105.74704941292741
1,7,800.8586324320022,131.90391042284827
1,8,926.471185910842,137.9830284007317
1,9,893.6479751936569,139.8735796170477
1,10,1280.3281883685909,94.33059287362047
1,11,1456.692563199479,60.629305445846036
1,12,1520.5966425585761,50.67892408679204
1,13,1645.1572506100558,28.67089292658908
1,14,1800.0,0.0
