scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s006,75,6.8033,sequential,sequential,2,true,,626.0987249842636,6.803304002442891,1.0374,15.4,0.9601,46,626.099,"[3.3588, 6.8033]","[3.316, 4.2661]",4.266090509072699,2.8355710934846456e-7,optimized,650.0,false
s006,70,6.3497,sequential,sequential,2,true,,632.7763892886059,6.3497416517648055,1.0484,14.8,0.9257,46,632.776,"[3.3589, 6.3497]","[3.316, 4.2661]",4.266090509072699,9.082235195023713e-6,optimized,650.0,false
s006,65,5.8962,sequential,sequential,2,true,,631.7186993179993,5.896192384254483,1.0467,14.9,0.9320,46,631.719,"[3.3587, 5.8962]","[3.316, 4.2661]",4.266090509072699,4.796745516344458e-6,optimized,650.0,false
s006,60,5.4426,sequential,sequential,2,true,,629.1258577187899,5.429447067474051,1.0424,15.0,0.9375,46,629.126,"[3.3585, 5.4294]","[3.316, 4.2661]",4.266090509072699,1.7618192842128177e-9,optimized,650.0,false
s006,55,4.9891,sequential,sequential,2,true,,629.1401599803067,4.989089870504284,1.0424,15.1,0.9426,46,629.14,"[3.3587, 4.9891]","[3.316, 4.2661]",4.266090509072699,2.0549571644323805e-7,optimized,650.0,false
s006,50,4.5355,sequential,sequential,2,true,,645.1967001469322,4.4341397684413835,1.0690,15.3,0.9535,46,645.197,"[3.3595, 4.4341]","[3.316, 4.2661]",4.266090509072699,1.0213308801836768e-5,optimized,650.0,false
s006,45,4.0820,sequential,sequential,2,true,,657.0633140839516,4.0552927073600396,1.0887,15.0,0.9365,75,657.063,"[3.3645, 4.0553]","[3.316, 3.9353]",3.935312123758572,2.021644656888255e-8,optimized,650.0,true
s006,40,3.6284,sequential,sequential,2,false,recovery_failed,765.6797814381985,4.370410928578191,,52.9,3.3034,259359,765.68,"[3.7654, 4.3704]","[3.214, 3.8295]",3.8295154643956506,-2.018502430311057,recovery_failed,786.6025403784438,false
s006,35,3.1749,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,30,2.7213,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,100,5.9068,sequential,sequential,2,true,,798.4817026760296,5.231435892915048,1.0480,15.2,0.9375,419,798.482,"[1.6119, 5.2314]","[3.1229, 3.4133]",3.4132669118225465,2.038864839112864e-8,optimized,850.0,false
s007,95,5.6115,sequential,sequential,2,true,,775.4737028807048,5.2207389688890276,1.0178,16.0,0.9850,419,775.474,"[1.0953, 5.2207]","[3.1229, 3.4133]",3.4132669118225465,8.873600475235434e-7,optimized,850.0,false
