agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,46.995128960336224,-89.59889246876438
1,3,107.42745192049449,-89.60757652430114
1,4,196.68270261069335,-89.60943945446813
1,5,296.82249219179454,-89.61115780775816
1,6,407.1135046002161,-89.61298170328209
1,7,501.48921595512036,-89.61449679147546
1,8,646.9889269477795,-89.61681262616642
1,9,696.9997462340153,-176.20473707569136
1,10,840.4902121428528,-176.20954161512282
1,11,876.2982134173021,-176.21080698254184
1,12,996.996297244733,-176.20781396935416
1,13,1067.4833729271577,-89.61761773856107
1,14,1146.9980376729407,-89.62100891863105
1,15,1196.9968928639978,-176.21527843422297
1,16,1250.9403549373976,-285.93771443907696
1,17,1374.0438926189554,-262.8269694047784
1,18,1502.2220525860573,-262.8221713020525
1,19,1592.4413274386386,-262.8174004507089
1,20,1639.8761785630172,-262.8146123616512
1,21,1746.9908826821968,-234.46556995159068
1,22,1787.9167963469172,-176.217381066466
1,23,1930.1883575509314,-176.20352208363025
1,24,2051.2376389857163,-176.21095567127017
1,25,2097.000333480642,-176.22074004399522
1,26,2147.0125834557944,-204.47121236983486
1,27,2247.0040077928206,-256.5109655409281
1,28,2297.0248450418435,-176.23295646099166
2,1,0.0,0.0
2,2,97.13592503184482,-2.9998044691140167
2,3,146.99761171845324,83.40568092278282
2,4,216.86526249795472,83.67641374499212
2,5,297.415066876815,83.77209379588025
2,6,402.91881969736187,83.85585266426543
2,7,546.897037448897,83.9701478650374
2,8,646.7034458550218,85.35636274144758
2,9,745.2948445922901,89.19900616316686
2,10,803.2875824600408,89.78127601125938
2,11,905.6433644289071,89.94500139101979
2,12,1022.0477264252497,90.13758482727494
2,13,1152.0253923781938,83.6039224893526
2,14,1196.9985869954699,175.1063267474217
2,15,1338.8841501108054,175.8799809190783
2,16,1417.0680056397437,175.9755699060583
2,17,1547.011383845189,176.1053120032116
2,18,1643.321223174561,176.06049365012336
2,19,1727.424522730257,176.00197323913966
2,20,1843.30435301667,175.92142632678227
2,21,1915.301751350419,175.84374802856397
2,22,2003.5084841548928,175.1037523700641
2,23,2054.012330795653,83.59924992232308
2,24,2103.622045180078,-3.0019192323594974
2,25,2147.0210551690493,-89.59700465924236
2,26,2292.1768081216032,-31.489249837059912
2,27,2325.2334531501406,45.41061739846346
2,28,2350.0,86.60254037844386
