agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,80.92029818559323,21.535984536818987
1,3,149.2027799431899,68.81954485857842
1,4,248.0169360088511,80.4419189092802
1,5,331.0262033554194,87.56412561781649
1,6,430.8713980338496,105.15848708502816
1,7,485.5528870444954,190.1447086918122
1,8,552.0531905831997,248.86472486637217
1,9,644.6251450685746,246.55441251172837
1,10,705.0188482385514,190.9502446574566
1,11,756.98682748837,105.36036857767701
1,12,856.1814417073533,78.93179261394592
1,13,935.7872341585285,87.94127472673988
1,14,1036.97723646992,102.77779963080823
1,15,1114.802384476712,158.25979311559246
1,16,1216.2447778662843,173.40073176814516
1,17,1321.0523764577688,172.3158271227296
1,18,1421.4170616931099,168.7585918884151
1,19,1510.3314735627089,167.83857951669106
2,1,0.0,0.0
2,2,59.993760567762244,23.609650767229653
2,3,171.7032306372707,41.9182746508814
2,4,233.8502963983099,59.992750798241644
2,5,333.26453666620256,78.18215834350015
2,6,431.7308621031042,90.50739440756897
2,7,528.9456611778097,95.67449568161261
2,8,628.5260364831668,100.18233612541027
2,9,729.3594330396829,103.09161484253319
2,10,827.4430881070223,106.78732053823678
2,11,931.0784714484125,115.21878124992485
2,12,1032.9434050279351,115.43422248847483
2,13,1117.6932778186906,144.54196241777186
2,14,1219.3807516396353,145.93439838601105
2,15,1322.2451385745305,157.358766113284
2,16,1422.1397888635418,162.16391514488262
2,17,1522.165536309822,167.43262838053212
2,18,1622.1517218520498,170.351814992514
2,19,1700.0,173.20508075688772
