arc_dist,agent_a,agent_b,weight,xa,ya,xb,yb
0.0,1,2,0.999999694097773,0.0,0.0,0.0,0.0
100.0,1,2,0.9999660260246392,53.706660347190244,84.35398410479226,99.97363007720547,2.2963643408825285
200.0,1,2,0.9996944671519925,132.79258150003915,123.57251504379919,199.9669307519141,2.868536768546885
300.0,1,2,0.9996716424511976,232.77136811335004,125.19283741968573,299.9669296348012,2.8535894418369807
400.0,1,2,0.9997115455839817,332.75054300491763,123.15210519782788,399.9624946133166,3.7879565048560906
500.0,1,2,0.9998947251214566,405.5175631959157,69.57795386848423,499.9042539770172,0.7385955444158587
600.0,1,2,0.9998091816999418,471.1994489114679,1.6784278840102544,599.8381288793756,-2.897425220072866
700.0,1,2,0.999890088784843,570.9178500625641,-5.82093688035957,647.0773703397235,83.89857885079044
800.0,1,2,0.9794096669415294,633.5102550723101,-74.05668285304333,717.9311099152995,132.0840301452161
900.0,1,2,0.22535668714640647,680.7495668851354,-161.78439791826426,817.9302119806696,132.5078061706107
1000.0,1,2,0.0010259920705140194,716.0944341093348,-255.3297898993968,917.9291080286564,132.96807530404297
1100.0,1,2,0.0002265984808424753,793.6656292752774,-276.91551999187783,1017.9266208952881,133.6733557360851
1200.0,1,2,0.0003757936946969747,892.7324631792987,-264.643708151195,1117.9257914158595,133.85007021949167
1300.0,1,2,0.0003734570265558905,992.7170172251654,-266.40124968674144,1217.9031630907962,132.2399219611003
1700.0,1,2,0.0012507009395505574,1285.341811806431,-395.9659244603792,1524.0763092242203,-33.9391851187677
1800.0,1,2,0.18121526589908052,1385.247472802093,-393.18426205644494,1572.6406553120953,-121.35488330311617
1900.0,1,2,0.10519970173918226,1485.2424603235354,-392.21853692644254,1657.6006852470316,-95.88320197353033
2000.0,1,2,0.01787810493144966,1585.2395401527306,-391.4543278864637,1743.3703693822051,-45.78401752894305
2100.0,1,2,0.003289852325785406,1685.0252148943173,-397.9979596278005,1800.0,0.0
