agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,2.5521948445967753,102.24337937588322
1,3,97.5927260072326,114.52177574519463
1,4,196.83600982455135,126.79948272308903
1,5,295.7442770608057,111.24885970510384
1,6,394.46189828846803,128.02689920999677
1,7,493.17907614887537,143.9907821238089
1,8,550.4047662951767,72.93366545267125
1,9,647.6956130282337,121.9375394713209
1,10,733.3312842562917,73.9736263357985
1,11,819.2452860172625,113.22532179479533
1,12,913.4852471129869,156.67236251333134
1,13,1012.7192863237414,168.90349536558486
1,14,1108.3853560912269,174.86265294209218
1,15,1208.2077418968452,180.82168343365404
1,16,1296.930594898983,134.688826743695
1,17,1385.6533833178135,88.55666065212164
1,18,1474.3753153851208,42.42246614932132
1,19,1435.792560740834,-49.834092817013065
1,20,1397.20315037144,-144.1089892021682
1,21,1301.8323165870706,-111.31669022151124
1,22,1324.7785186544888,-13.922270002800477
1,23,1350.6965784219205,75.30108055603222
1,24,1415.8792469731122,150.8165397063648
1,25,1416.1930637422192,152.59055548629482
2,1,0.0,0.0
2,2,2.15581126794637,102.24363364301308
2,3,97.5927024626636,114.52182122438532
2,4,196.8360077400553,126.79965429278587
2,5,295.7442773664134,103.49312083472905
2,6,394.46189759999066,128.0270098802685
2,7,493.17906479502346,143.9908251317227
2,8,551.4270939492727,72.95484350572565
2,9,647.7147449648671,121.93769370870126
2,10,733.195209255335,73.79550716262406
2,11,819.2452858587174,113.22530968158635
2,12,913.442992737923,156.67242070652205
2,13,1012.7200333086753,168.903519384738
2,14,1108.3853571739514,174.86267038967767
2,15,1208.207751863931,180.82172800858282
2,16,1296.9306036593223,134.6888448999468
2,17,1385.6534115225606,88.55667982150428
2,18,1474.3754321369365,42.42250561762466
2,19,1435.792671606801,-49.83412382919346
2,20,1397.2031687409947,-148.1401879323148
2,21,1297.8307658042986,-111.3169805355492
2,22,1324.7810961568307,-13.92486817153933
2,23,1351.5559114224159,75.15512302460273
2,24,1409.8219664707397,145.62044205143454
2,25,1400.0,173.20508075688772
