arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
497.6544629082632,1,3,3.868200347368155e-5,448.1850319208353,-88.4176255339572,650.0,-240.0
575.0895251634533,1,3,0.006094173155466028,501.8149769894323,-144.2747455671673,650.0,-240.0
676.2452599483142,1,3,0.755105926568743,598.1852035806728,-175.01986073393917,650.0,-240.0
779.8753974680266,1,3,0.7551035404859251,701.8153411002168,-175.0200475137378,650.0,-240.0
876.2451224142363,1,2,3.037281128417866e-6,798.1850660459779,-175.02034154683753,1050.0,-320.0
876.2451224142363,1,3,0.015978596127158802,798.1850660459779,-175.02034154683753,650.0,-240.0
962.3607462193495,1,2,0.0006785650846853681,857.5553827794787,-237.3987525101474,1050.0,-320.0
962.3607462193495,1,3,0.0007676217785968284,857.5553827794787,-237.3987525101474,650.0,-240.0
1064.6473148240855,1,2,0.3413162413570382,956.932216038621,-261.6224419136218,1050.0,-320.0
1163.0638351089065,1,1,2.1091703646760205e-6,1055.3487363233332,-261.62258823873543,1350.0,-233.0
1163.0638351089065,1,2,0.9403937205924142,1055.3487363233332,-261.62258823873543,1050.0,-320.0
1251.0312924622208,1,1,0.0007141157882425073,1143.316193676438,-261.62239616538585,1350.0,-233.0
1251.0312924622208,1,2,0.33816773153289714,1143.316193676438,-261.62239616538585,1050.0,-320.0
1355.9001007070353,1,1,0.4051365648356069,1248.185001920869,-261.6221125022041,1350.0,-233.0
1355.9001007070353,1,2,0.000818725200312744,1248.185001920869,-261.6221125022041,1050.0,-320.0
1455.900326599524,1,1,0.8149746721492832,1298.1845985814196,-175.0190784194942,1350.0,-233.0
1455.900326599524,1,2,3.744480015911661e-6,1298.1845985814196,-175.0190784194942,1050.0,-320.0
1555.8916358154381,1,1,0.04868585402442769,1348.181185709257,-88.42460287814643,1350.0,-233.0
