agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,97.93027227481437,-2.069735021574278
1,3,147.90447682578557,-88.67244408396488
1,4,242.1492086318868,-88.67230148836677
1,5,351.2351647325104,-88.67230826840243
1,6,447.9302520792134,-88.67229122975034
1,7,497.930270740663,-175.2748894378017
1,8,547.9302099381995,-261.9098671298164
1,9,647.9302701873377,-261.8774352904321
1,10,702.0558368128424,-171.15141605828958
1,11,642.1348927199248,-94.11327777090433
1,12,542.2830708377275,-93.66628599703043
1,13,442.25369349440206,-93.2184282806272
1,14,342.0151723181211,-92.76955758709101
1,15,242.00373734551087,-92.31613100120117
1,16,142.0103510933353,-91.86268464305667
1,17,41.91244555897174,-91.40866098709475
1,18,-57.89882113621424,-78.75826385327257
1,19,-107.86546757801264,-8.28649566222177
2,1,0.0,0.0
2,2,47.42576806693695,-89.15870160535492
2,3,201.17499030877536,-84.36670675961204
2,4,246.00372961675646,-84.52483726600019
2,5,346.30416113586057,-84.54256184657221
2,6,452.05743648399823,-84.56325589754269
2,7,552.0598781952684,-84.6070495792568
2,8,641.591901159855,-95.3762049624249
2,9,750.8458477302497,-101.33271051445767
2,10,831.5492797947953,-109.6107116228835
2,11,929.7067950963151,-114.90309246090514
2,12,1014.7403903495974,-125.67708220461569
2,13,1113.9963830628915,-132.2327520574287
2,14,1209.9978429612697,-140.68942886383527
2,15,1309.295765388136,-148.059947645819
2,16,1408.384213443821,-154.94316577964125
2,17,1508.1461964761422,-161.35258343782982
2,18,1608.0372223654063,-167.53259837101103
2,19,1700.0,-173.205
