arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
399.9408447484334,2,3,2.0448465372261633e-6,346.30416113586057,-84.54256184657221,550.0,-300.0
401.27008031425623,1,3,3.1303913569230314e-6,351.2351647325104,-88.67230826840243,550.0,-300.0
497.9651676609608,1,3,0.00012600246861104334,447.9302520792134,-88.67229122975034,550.0,-300.0
597.9652270735955,1,3,0.08755599749355415,497.930270740663,-175.2748894378017,550.0,-300.0
505.69412212130146,2,3,0.00011050336235028274,452.05743648399823,-84.56325589754269,550.0,-300.0
697.9932895333535,1,3,0.9840713371350244,547.9302099381995,-261.9098671298164,550.0,-300.0
605.6965734217698,2,3,0.0004555634023353392,552.0598781952684,-84.6070495792568,550.0,-300.0
695.8739422223623,2,3,0.00025368650879130676,641.591901159855,-95.3762049624249,550.0,-300.0
797.9933550416094,1,3,0.41598994774969994,647.9302701873377,-261.8774352904321,550.0,-300.0
805.2901421179814,2,3,5.200018162681158e-6,750.8458477302497,-101.33271051445767,550.0,-300.0
903.6379835290202,1,3,0.0013311115436044768,702.0558368128424,-171.15141605828958,550.0,-300.0
1001.2361100057761,1,3,0.00023147785846461413,642.1348927199248,-94.11327777090433,550.0,-300.0
1101.088932373699,1,3,0.000825635322722435,542.2830708377275,-93.66628599703043,550.0,-300.0
1201.119312300137,1,3,0.00013941054825549818,442.25369349440206,-93.2184282806272,550.0,-300.0
1301.3588384986742,1,3,2.481112121132951e-6,342.0151723181211,-92.76955758709101,550.0,-300.0
