agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,81.84164737244002,20.38435633715247
1,3,150.3005898674937,69.61503076162525
1,4,249.53281604229173,80.30227465934765
1,5,331.9978953346105,81.07152415720529
1,6,431.74420573944315,99.53231459884854
1,7,485.6078016891119,189.3499392059955
1,8,548.1065106924722,248.6850248591571
1,9,645.3052102640145,246.93480425505155
1,10,705.9108883833757,185.39207307206092
1,11,757.246962084393,99.7052300324287
1,12,856.5849124923529,78.10131184933068
1,13,936.1585036075908,86.95621324218891
1,14,1037.2692773880854,102.11683368005423
1,15,1114.2747720172251,158.82813593662715
1,16,1215.5753184766518,174.22324371198917
1,17,1320.1056473772087,172.0713094670022
1,18,1420.324032850478,169.41256219366903
1,19,1511.576189289144,167.31503688449376
2,1,0.0,0.0
2,2,59.96411620872087,29.262593650992525
2,3,143.45150850135508,38.43030301767677
2,4,233.94659988806401,66.41579328611861
2,5,333.04828393957933,83.25000829184513
2,6,431.5124323049525,93.84397449846222
2,7,529.7949863798548,97.43574257454816
2,8,629.6413625519135,99.86245967086543
2,9,730.4251316501229,101.40156438188936
2,10,828.7070267661946,104.22079300544458
2,11,931.9813363525508,112.12726134630043
2,12,1033.681018369399,112.61753322563438
2,13,1116.883200641013,147.45415782045848
2,14,1218.486706628497,148.74141099392722
2,15,1321.0119604998463,160.4635845132262
2,16,1420.8638633815237,164.70905062190675
2,17,1520.8478123104392,169.00264447301808
2,18,1620.8519351301918,171.13772542013993
2,19,1700.0,173.20508075688772
