arc_dist,agent,landmark_id,quality,xa,ya,xl,yl
349.0950150611194,1,3,1.1732794288441475e-6,334.8781005200294,84.02011431450289,550.0,300.0
367.72615561449857,1,3,3.080956214276612e-6,353.36064551790474,86.36850285162433,550.0,300.0
386.7172079049925,1,3,8.359474931936203e-6,372.02912819573896,89.85387537227092,550.0,300.0
363.8202607443715,2,3,2.7708486922602346e-6,352.686468441716,84.82696403813719,550.0,300.0
383.6836974735725,2,3,7.416208287568337e-6,372.40905499526247,87.1882557043317,550.0,300.0
405.7490037401098,1,3,2.348003075899463e-5,390.37823698899103,94.90555422221644,550.0,300.0
424.6373588007394,1,3,6.885981358801849e-5,407.90266033311946,101.95286174723458,550.0,300.0
443.39857214456384,1,3,0.00021396576865667362,424.09708666358244,111.42512029309916,550.0,300.0
462.3086186003577,1,3,0.0007134081388699094,438.61311344660794,123.5443126504623,550.0,300.0
481.6094543436469,1,3,0.002517499402015802,451.7299742714975,137.70306338948964,550.0,300.0
403.49961176170257,2,3,1.8703436833286e-5,392.1134351836941,89.2877462292591,550.0,300.0
423.27443921428375,2,3,4.4031203605869183e-5,411.80325653817624,91.11934001826802,550.0,300.0
443.0148957218253,2,3,9.57306830758469e-5,431.48216658987394,92.67694147670701,550.0,300.0
462.7302682177622,2,3,0.0001900569029546289,451.15553216994243,93.9632538052344,550.0,300.0
482.43847990100886,2,3,0.00034122688153430516,470.8355973094929,95.01617538574662,550.0,300.0
501.21482947877723,1,3,0.009137715023694428,463.8838117583222,153.08665752522526,550.0,300.0
520.8267594095947,1,3,0.03271225251369379,475.51076852715306,168.88038007271336,550.0,300.0
540.0597999195612,1,3,0.10752228605822413,487.0469871980605,184.26951604699792,550.0,300.0
558.600508852449,1,3,0.28753303571875555,498.89067312445667,198.53433260421144,550.0,300.0
576.4206788361928,1,3,0.5539972748296813,511.28828259311626,211.3350254648392,550.0,300.0
593.6315423107519,1,3,0.772379134732831,524.4483346241553,222.426772490455,550.0,300.0
502.1582424726547,2,3,0.0005490077560756913,490.5363253396265,95.8824033954498,550.0,300.0
521.9069543244432,2,3,0.0007850273327699208,510.2716795914444,96.60863501155002,550.0,300.0
541.7010199979295,2,3,0.0009910053009791055,530.0556233960475,97.24156741125337,550.0,300.0
561.5527972142964,2,3,0.0010993136156039465,549.8989576237922,97.82048482702432,550.0,300.0
581.460850366358,2,3,0.0010679109528987576,569.7998333020549,98.35501971236029,550.0,300.0
610.4597390918672,1,3,0.8850577201493312,538.5793482376899,231.56475154263268,550.0,300.0
627.2694491431315,1,3,0.928159107189422,553.8898424538359,238.50414048294587,550.0,300.0
644.4484853929893,1,3,0.9328921339839735,570.4585257733294,243.04264459027738,550.0,300.0
661.9618412032008,1,3,0.9023806994139375,587.8448646193871,245.14807881274518,550.0,300.0
679.5983458769953,1,3,0.8101003421685552,605.4785148958463,244.8307855157764,550.0,300.0
697.1228608919547,1,3,0.6144637841778985,622.7891325065442,242.10110706479816,550.0,300.0
601.4203300413861,2,3,0.0009084367648439411,589.7532389974679,98.8473915760171,550.0,300.0
621.4263707150087,2,3,0.0006792966915084514,609.7541632766629,99.2998199267506,550.0,300.0
641.4740918615256,2,3,0.00044971564727120517,629.797594706272,99.71452427331653,550.0,300.0
661.5548969859178,2,3,0.00026620400091870644,649.8747714026109,100.09624452140858,550.0,300.0
681.6453450110369,2,3,0.00014265291277379055,669.9619296807293,100.45980216447145,550.0,300.0
714.3234527412834,1,3,0.3508823055970333,639.2063733553176,236.96938582523734,550.0,300.0
731.1600853423341,1,3,0.15110637482567657,654.2913819180762,229.4917716332464,550.0,300.0
747.9945036469442,1,3,0.05477534788824062,668.1312569590182,219.90764420787792,550.0,300.0
765.1486799661184,1,3,0.01828944158234458,680.9445858144143,208.50219073891003,550.0,300.0
782.8012639365504,1,3,0.005847748079956721,692.9499558205353,195.56059841612048,550.0,300.0
701.7182485081905,2,3,7.013224498107903e-5,690.0315554053612,100.8225390928878,550.0,300.0
721.7464187260045,2,3,3.204977030109896e-5,710.0561344412403,101.2017971970402,550.0,300.0
741.7027134679577,2,3,1.3784042080794079e-5,730.0081526531,101.61491836731123,550.0,300.0
761.574711430578,2,3,5.639478105490395e-6,749.8746739794886,102.08143033342616,550.0,300.0
781.4086887998154,2,3,2.21018554379976e-6,769.7010746542112,102.62960418248046,550.0,300.0
801.0153608511117,1,3,0.0018104697735953456,704.3659543136516,181.3680544292873,550.0,300.0
819.7379228921362,1,3,0.000544278867315763,715.4510993821563,166.27985081884316,550.0,300.0
838.721896428869,1,3,0.0001597963823722439,726.6236321229296,150.93169902783862,550.0,300.0
857.6795266889296,1,3,4.6260133762227105e-5,738.3417243849736,136.02941534997936,550.0,300.0
876.4124863281232,1,3,1.3359232337179024e-5,751.0635480172909,122.27881607897051,550.0,300.0
894.9225890022601,1,3,3.8907525634985094e-6,765.2472748688833,110.38571750851773,550.0,300.0
913.472345948141,1,3,1.1523251070506965e-6,781.184359832587,100.89346774300132,550.0,300.0
