agent,ctrl_index,x,y
1,1,0.0,0.0
1,2,69.24767124030446,23.921001470645038
1,3,128.53675781244866,41.925499957652
1,4,207.74552297266285,53.33466963227439
1,5,309.6258549757086,71.01296681897686
1,6,427.73368342264865,92.78296990298414
1,7,520.742213025134,101.2081832759087
1,8,606.5214148438895,107.13765092423516
1,9,765.7429967018475,115.03540652268788
1,10,857.0850910094221,118.7961811936776
1,11,933.4484436362612,123.87244116007908
1,12,1020.5052977859102,126.43636210701905
1,13,1128.305020066926,136.44205100003944
1,14,1237.1940418703512,143.06044827151175
1,15,1338.8308090639882,150.78552345386484
1,16,1443.933756294093,157.586725935169
1,17,1544.4396626730013,163.98517511456558
1,18,1644.0483074544693,169.82133284272857
1,19,1700.0,173.205
